NUM_PEDIDO;ABRIDOR_SACA_ROLHA;PORTA_LAPIS_COM_PEZINHO;REGUA_DE_20_CM;PENTE_PEQUENO;PENTE_JACARE;CANETA_SPECIAL_GOLD;CANETA_STAR_I;CANETA_SPECIAL;CANETA_SPECIAL_CITRICA;CANETA_POP;CHAVEIRO_SUPER_LENTE;CHAVEIRO_VEGAS;CHAVEIRO_BOMBA_C_LOGO;CHAVEIRO_CADEADO;CHAVEIRO_NINJA;ABRIDOR_COM_FURO;BOTTON_CORACAO;BOTTON_GLOBO;CHAVEIRO_DOLLAR;PAQUIMETRO;PORTA_MOEDAS;CANETA_SPECIAL_JUNIOR;CHAVEIRO_OUT_DOOR;CANETA_CLASSIC_I;CANETA_STILL;CANETA_VERSATIL_C_CORDAO;RELOGIO_DLUXO;BOTTON_ALFINETE;POTA_LAPIS_COFRE;PORTA_LAPIS_SEM_PE;YO_YO;REGUA_DE_30_CM;REGUA_FERRAGISTA_20_CM;REGUA_FERRAGISTA_15_CM;CANETA_STAR_II;MAQUINA_VARETAR;PRISILHA;ARGOLAS;MOLA_PARA_CHAVEIRO;CHAVEIRO_SUPER_FLASH;RODINHA_PEQ;CHAVEIRO_OITO;CANETA_DESMONTADA;RODINHAS_GRANDES;CHAVEIRO_DESMONTADO;CHAVEIRO_BOMBA_S_LOGO;VISEIRA_C_ENCAIXE;LIXA_DE_UNHA;MAQUINA_GRAVAR;MISTURADOR_DE_DRINKS;CANETA_CLASSIC_II;ACES;CANETA_VERSATIL_C_HASTE;CANETA_VERSATIL_OUT_DOOR;ABRIDOR_OUT_DOOR;AGENDINHA;GANCHINHOS;MOSTRUARIO_DE_BRINDES;CANETA_VIRA_VOLTA;CARGA_P_CANETA;AGENDA_DE_MESA;PORTA_TITULO
3027;F;F;F;F;F;V;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;V;F;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;F;V;F;F;F;V;F;V;V
3028;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;V;F;F;F;F;F;F;F;F;V;F;F;F;F;F
3029;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;V;V;F;F;F;V;F;F;F;F;F;F;F;F;F;V;F;F;V;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F
3030;F;F;F;F;F;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F
3031;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F
3032;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;V;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
3033;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F
3034;F;F;F;V;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F
3035;V;F;F;F;F;F;F;F;V;F;F;F;F;F;F;V;F;F;F;F;F;F;V;F;F;F;F;F;V;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F
3036;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F;V;F;F;F;F;F;F;F;F;V;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;V;F;F;F;F;F;F;F;V;F;V;F
3037;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;V;F
3038;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;V;F;F
3039;F;F;F;F;F;F;F;F;F;F;F;V;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
3040;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;V;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;V;F;F;F;F;F;F;F;F;F
3041;V;F;F;V;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;V;F;F;V;F;V;F;F;F;F;F;F;F;F;F;V;F;V;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;V;F
3042;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
3043;F;F;F;F;V;F;V;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;V;F;F;V;V;F;F;F;F;V;F;F;F;V;F
3044;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;V;F;F;F;V;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F
3045;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;V;F
3046;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;V;F;F;F;F;F;V;V;F
3047;F;F;F;F;F;V;F;F;F;F;F;F;F;V;V;F;F;F;V;F;F;F;F;V;V;F;F;V;F;V;F;V;F;F;V;F;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F
3048;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;V;F;F;F;V;V;V;F;F;F;F;F;F;V;F;V;F;F;V;V;F;F;F;F;V;F;F;F;F;F;V;F;V;F;F;F;V;F;F;V;F;F;F;V
3049;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;F;V;F;F;F;F;F;F;F;F;F;F;F;V;F;F;V;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F
3050;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F
3051;V;F;F;F;F;V;F;F;F;F;F;F;V;F;F;F;V;F;F;F;F;V;F;F;F;F;F;V;F;F;F;V;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;V;F;F;F;V;F;F;F;F;F;F;V;F
3052;F;F;F;F;F;F;F;V;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F;V;V;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;V;F
3053;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;V;F;V;F;F;F;F
3054;F;F;V;F;F;F;F;F;F;V;F;V;F;F;F;F;F;F;F;F;F;F;V;F;V;F;V;F;F;F;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F
3055;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;V;V;F;F;F;F;F;F;V;V;F;F;F;F;F;F;F;V;F;F;F;V;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F
3056;F;F;F;F;F;F;F;V;F;V;F;F;F;F;F;F;F;F;F;V;F;V;F;F;F;V;F;V;V;F;F;F;F;F;F;V;F;V;F;F;F;F;F;F;F;F;V;F;V;F;F;V;F;F;F;F;F;F;V;F;F;F
3057;F;F;V;V;F;F;F;F;F;F;V;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F
3058;V;F;F;F;F;V;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F
3059;F;F;F;F;F;V;V;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;V;V;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F
3060;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F
3061;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F
3062;F;F;F;F;F;F;F;F;V;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;F;F;F;F;V;V;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;V;F;F;F;F;V;F;V;F
3063;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;F;F;V;F;F;F;F;V;F;V;F;F;F;F;F;F;F;F;F;V;F;F;V;V;F;F;F;F;F
3064;V;V;V;F;V;F;F;F;V;F;F;F;F;F;V;F;V;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;V;V;F;F;F;F;F;V;F;V;F;F;F;F;V;F;F;F;F;V;F;F
3065;V;F;F;F;F;V;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F
3066;F;F;F;V;F;F;F;F;F;V;F;F;F;F;F;V;F;F;V;F;F;F;F;V;F;F;V;F;F;F;F;F;V;F;V;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;V;F
3067;F;F;F;F;F;F;V;V;F;V;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;V;F;F;V;F;V;F;F;F;F;F;F;V;F;V;F;F;F;V;F;F;F
3068;F;F;V;F;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;V;F;V;F;F;F;F;F;F;F;F;F;V;V;F;F;F;F;V;V;F;F;F;V;F;F;V
3069;F;F;F;F;F;V;V;F;F;F;F;V;V;V;F;V;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F
3070;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F
3071;F;F;V;F;F;F;F;F;F;F;F;V;F;F;V;F;F;F;F;F;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;V;V;F;F;F;V;F
3072;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
3073;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F
3074;V;F;F;F;F;F;F;V;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;V;F;F;F;V;F;F;V;F;V;F;V;F;F;F;F;F;F;F;V;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F
3075;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;V;V;F;V;F;F;F;F;F;F;F;F;F;F;F;F;V;V;F;V;F;F;V;F;F;F;F;F;V;V;F;F;F;V;F;V;V;V;F;F;F;V;F;F;F;F
3076;F;V;F;F;F;F;F;F;F;F;V;F;V;V;F;F;F;V;F;F;V;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;F;F;F;F;F;F;F;V;F;V;F;V;F;F;V;F;F;F
3077;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F
3078;F;F;V;F;F;F;V;F;F;F;F;F;F;F;V;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;V;F;V;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;V;V;V;F
3079;F;F;F;F;V;F;F;F;F;F;F;V;F;V;V;F;F;F;V;F;F;F;F;F;V;F;V;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;V;F;F;F;F;F;F;F;V;V;F;F;F;V;V;F;F
3080;F;F;V;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;V;F;F;F;F;F;F;F;V;F;F;F;F;F
3081;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;V;F;V;F;F;F;V;F;F;F;F;F;F;F
3082;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;V;V;V;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F
3083;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;V;F;F;V;F;F
3084;F;F;F;V;F;F;F;V;V;F;V;V;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;V;F;F;V;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
3085;F;F;F;F;F;V;F;V;V;F;V;F;F;F;F;F;V;F;V;F;F;F;F;F;F;F;F;F;V;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;F;F;F;F;F;V;F;F;F;F;F
3086;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
3087;F;V;V;F;F;F;F;F;F;F;F;F;V;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V;V;V;F;F;V;V;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F
3088;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;V;F;F;V;F;F;F;F;F;F;F;F
3089;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
3090;F;F;F;F;V;F;F;F;V;F;V;F;F;F;F;V;V;F;F;F;V;F;F;F;V;F;F;F;V;V;F;F;V;V;F;F;F;V;F;F;F;V;F;V;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
3091;V;V;V;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;V;F;F;F;V;F;F;V;F;F;F;F;F;F;F;V;F;V;F;F
3092;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;F;F
3093;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;V;F;V;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;V;F;F;F;V;F;F;F
3094;F;V;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
3095;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
3096;V;F;F;F;F;F;F;V;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
3097;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F
3098;F;F;F;F;F;F;V;F;F;F;V;F;V;V;F;F;F;F;F;F;F;F;V;V;F;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;V;F;F;V;F;F;F;F;F;F;V;F;F;F;F;F;F;F;V;F;F;F
3099;F;F;F;F;V;F;F;F;F;F;V;V;F;F;F;F;F;F;F;F;F;F;F;F;V;V;F;F;F;F;F;F;V;V;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F
3100;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;V;F
3101;F;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F
3102;V;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;V;F;V;V;F;F;F;F;F;F;F;F;F;F;F;V;V;F;F;V;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F
3103;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;V;F;V;F;F;F;F;F;F;V;V;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;F;V;V;F;V;V;F;F
3104;V;F;F;F;F;F;F;F;F;F;F;V;F;F;V;F;F;V;F;F;F;V;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;V;F;V;F;F;F;F;F;F;F;F;F;F;V;F;F;F;V
3105;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F
3106;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F
3107;F;F;F;V;F;F;F;V;F;F;F;V;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;V;V;F;F;F;F;F;F;F;V;F;F;V;F;V;F;F;F;F;F;F;F;F;F
3108;F;V;F;F;F;F;F;F;F;V;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;F;F;F;F;V;F;V;V;F;F;F;F;V;F;F;F;F;F;F;V;F;F;F;V;V;F;F;V;F;F
3109;V;F;V;F;F;V;F;F;F;V;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F
3110;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;V;V;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F
3111;F;V;V;F;F;F;F;F;F;V;F;F;V;V;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;V;F;F;V;F;V;V;V;F;V;F;F;V;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F
3112;F;F;F;F;F;V;F;V;F;F;F;V;V;F;F;F;F;V;F;V;F;F;F;F;F;F;F;V;F;F;V;V;V;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F
3113;F;F;F;F;F;V;V;F;F;F;V;V;V;F;F;F;V;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;V;F;V;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;V
3114;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F
3115;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;V;F;F;F;V;F;F;F;F
3116;F;F;F;V;F;V;F;F;F;F;F;F;F;F;V;V;F;F;F;F;F;F;F;F;V;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V;V;F;V;F;F;F;F;F;F;F;F;F;F
3117;V;F;F;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;V;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;V;V;V;F;F;F;F;F;F;F;F;F;F;F;F
3118;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;V;F;V;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;V;F;V;V;F;V;F;F;F;F;F;F;F
3119;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;V;F;V;F;V;V;F;V;F;F;F;V;V;F;F;F;F;F;V;F;F;V;F;V;F;V;F;V;V;F;F;F;F;F;F;F;F;F;F;F;F
3120;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;V;V;F;F
3121;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F;F;F;F;F;F;F;F;V;F;F;F;F;F;V;F;F;F;F;F
3122;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
3123;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F
3124;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;V;F;V;F;F;V;F;F;V;F;F;V;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;V;V;V;F;V;F;V;F;F;F;F;F;V;F;F;F;F;F
3125;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;V;F;V;F;V;F;F;F;F;V;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;V;F;F;F;F;F;V;F;F;F;F;F
3126;F;F;F;F;F;F;F;F;V;F;F;F;F;F;V;F;V;V;V;V;V;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F
3127;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;V;F;F;F;F;F;F;V;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;V;F
3128;F;V;F;F;F;F;F;F;F;F;F;F;F;V;F;F;V;F;V;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;F;F;F;F
3129;F;F;V;F;F;V;F;F;V;F;F;F;F;F;F;V;F;F;F;F;V;F;F;F;F;F;F;F;F;F;F;F;F;F;V;F;F;V;F;V;F;V;V;F;F;F;F;F;F;F;F;F;F;V;F;F;F;F;F;V;F;V
